taskId,language,description,topic_id,word_count,sentence_count
1285,DZNA9pFWLL7r7kQlARNJN,EN,"Translate ""My dog ​​bitten Tom in the leg."" to English.",,10,2
1286,3lr1ZeVsuyE6JWjdbK559N,EN,"Translate ""Tom has lost one leg."" to English.",,8,2
1287,5uK1ZtM2bpna15nB1lHSod,EN,"Translate ""We have an interesting example."" to English.",,8,2
1288,4s8Al8iUEvM7OYPyKTMlOe,EN,"Translate ""Eugene will receive the Nobel Prize for his contribution to literature."" to English.",,13,2
1289,7BESpFFTdAX8Wgqb4vHThL,EN,"Translate ""Everyone can contribute something."" to English.",,7,2
1290,abEDm0m4HCSaHd48vsPzuW,EN,"Translate ""I didn't want to insult Tom."" to English.",,8,2
1291,7kWwOuxLKCcaAApToX2dEN,EN,"Translate ""His behavior is always honorable."" to English.",,8,2
1292,D29UMzfb2N6Qc3AwCfjbO,EN,"Translate ""Do you need our help?"" to English.",,7,2
1293,8ziA9gkfFaS9jEN4oI147d,EN,"Translate ""Do we need an international language?"" to English.",,8,2
1294,4Hxh2X2VCnya179P3f2sxB,EN,"Translate ""I will need your help."" to English.",,8,2
1295,9CtmMqhuqhG9IHJ0hju8YL,EN,"Translate ""I will need his help."" to English.",,8,2
1296,ajH6zEq9C0K9NlMoj5prV4,EN,"Translate ""We need your support."" to English.",,7,2
1297,1BK3wvJN1iV8hCqPx8JHFP,EN,"Translate ""We run out of petrol."" to English.",,8,2
1298,NFjZFecgiZ6TZ0ZTt1xa6,EN,"Translate ""We no longer had gasoline."" to English.",,8,2
1299,3cxMDBWsbsGaeuGy8ksIyq,EN,"Translate ""You advised me well."" to English.",,8,2
1300,4WnUilpxA9K5L8bYguNJEs,EN,"Translate ""I advised myself with my sister."" to English.",,10,2
1301,7P4DANoTfzM69ZTW8OQTX2,EN,"Translates ""There are many monkeys on the mountain."" to English.",,10,2
1302,6TwaaiPuTSA8QNd1peprxj,EN,"Translate ""The sun went behind a mountain."" to English.",,10,2
1303,5UNa7GwQ85Qa5uTxuz7crp,EN,"Translate ""This is a pretty risky profession."" to English.",,9,2
1304,3aPyDiFFLsM9UmzDijsoGO,EN,"Translate ""What are you by profession?"" to English.",,8,2
1305,qmXAxbDGwaAJRMTAx9Ie,EN,"Translate ""We can't protect you."" to English.",,8,2
1306,5Pdg54Aeie18YFwqXuylJ7,EN,"Translate ""We cannot protect you."" to English.",,8,2
1307,1oIv5PGOTut7XSCWpuIIQd,EN,"Translate ""We will protect you."" to English.",,7,2
1308,4CnVzYDLBMl6mjgncRPEO5,EN,"Translate ""It doesn't help to complain."" to English.",,9,2
1309,nMjLrtGHOW6k6ZsxtqFHC,EN,"Translate ""I want to complain."" to English.",,7,2
1310,1KzItk0jPoJ8rQNsskP7Ug,EN,"Translates ""My customers never complain."" to English.",,8,2
1311,1rKKxlIInqm8hiYhiKLxF1,EN,"Translate ""Do you have a car?"" to English.",,7,2
1312,8E48tnqaG789WgoNa5QaRF,EN,"Translate ""Happiness is not in possession of many things."" to English.",,12,2
1313,17enUA6MSwI86D5QoNM65x,EN,"Translate ""Exceptions confirm the rule."" to English.",,7,2
1314,4qYZCztHXQX8TcJjw0LvmO,EN,"Translate ""I can't confirm that."" to English.",,8,2
1315,3VYKZCESWCPajgZxBGBowi,EN,"Translate ""Can someone confirm your story?"" to English.",,8,2
1316,9LCfy3F8mxY9YaA5yZMQDa,EN,"Translates ""Coins are made of metal."" to English.",,7,2
1317,4zk7SwbHJNT8UBbIjXLlZB,EN,"Translates ""Not all candidates can pass the exam."" to English.",,10,2
1318,5squtglwZVbaEbR9atJO8x,EN,"Translate ""They wanted to punish me."" to English.",,7,2
1319,9eVJukXagqq6AOQahiFzqi,EN,"Translate ""Our visitor sits in the living room."" to English.",,8,2
1320,5dDPXa5ma0U9tDqVhzphCs,EN,"Translate ""I will not participate in this agreement."" to English.",,11,2
1321,8aa2ebRFs0k5VI7Va2DM61,EN,"Translate ""We all pray for Japan."" to English.",,8,2
1322,9mOMkcbC2y27uJoTplSZAh,EN,"Translate ""The phone is out of order."" to English.",,8,2
1323,5UZclGYur5Y6Kbm4m9ONry,EN,"Translate ""The elevator is out of service today."" to English.",,9,2
1324,2ZKaIvcyNQc7RqgzrpO4l7,EN,"Translate ""Our refrigerator is out of operation."" to English.",,8,2
1325,7wEsYMJDi7E7Od2pPSGOVM,EN,"Translate ""He is in bed for a week."" to English.",,11,2
1326,im2v9YDif68sQe393eni3,EN,"Translate ""I'm about ten go to bed."" to English.",,10,2
1327,7zZdRH6Oj0K7Au4oI9uVYt,EN,"Translate ""I spent in bed all day."" to English.",,11,2
1328,82sdxfyyceM9RaAHcMxcBN,EN,"Translate ""Are you still in bed?"" to English.",,8,2
1329,4xdj6L8TQ165E50uhhgx2F,EN,"Translate ""I have no proof."" to English.",,7,2
1330,94hck44iOg466zd0xxQgOm,EN,"Translate ""We have no proof."" to English.",,7,2
1331,6489UW9fMFk87AO5nyWQmz,EN,"Translate ""Can you prove that?"" to English.",,7,2
1332,aNTCZdFf9hW8DEGYi058Ut,EN,"Translate ""How can we prove it?"" to English.",,8,2
1333,1Mgk55i6YTh8ZSWgp1XO8H,EN,"Translate ""We have ended the relationship with you."" to English.",,10,2
1334,8fZfHzAkN5y8jUIUHLOBQ3,EN,"Translate ""The library is in the city center."" to English.",,9,2
1335,1yO06uSMcdj7ROMOlqSRXG,EN,"Translate ""You can use your library."" to English.",,8,2
1336,afT9hLFwm4N85Joi0QouI4,EN,"Translate ""Where is the library?"" to English.",,7,2
1337,94tfnGB5y1H7obUJdIfyLv,EN,"Translate ""I stabbed a bee."" to English.",,8,2
1338,9DSb0YzQXAN7PKGOH6mSM8,EN,"Translate ""I ordered a beer."" to English.",,7,2
1339,578BgMSWupj9u3P9Gzxy22,EN,"Translate ""She likes beer than wine."" to English.",,9,2
1340,9c8a3xo9UGZ7PKmJmJFaYL,EN,"Translate ""Tom does not like beer or wine."" to English.",,9,2
1341,aW1X8eF8Xc87NArOOacU1Z,EN,"Translate ""I drew this picture myself."" to English.",,9,2
1342,57HbgDSRNfm7aMimynDjFs,EN,"Translate ""Picasso painted this picture in 1950."" to English.",,9,2
1343,7SGOEYpS4VQ7mtwDL4piIS,EN,"Translate ""She draws a picture."" to English.",,7,2
1344,9qfQZ0G4TpH8hv8B3TIg2X,EN,"Translate ""I always hated biology."" to English.",,8,2
1345,9hpF7fq8VsRaIahCjZDutX,EN,"Translate ""He can speak a bit Chinese."" to English.",,9,2
1346,aZ0bPchsurN7BGMNi5gC6Z,EN,"Translate ""I'm talking a bit Spanish."" to English.",,8,2
1347,9OCJ1Pk9vS19Kw8LzZA8jA,EN,"Translate ""My father is a bit old -fashioned."" to English.",,9,2
1348,8tKN0lsv1XV5YaZTNGk8kR,EN,"Translate ""Tom has to lose a bit."" to English.",,8,2
1349,7ArKqX8jjzO7hXtMs8Q5TY,EN,"Translate ""A dry sheet fell to the ground."" to English.",,9,2
1350,nQ6lkx675g8hcZkmHyAJr,EN,"Translate ""I'll stay at home tomorrow."" to English.",,8,2
1351,6J72GjMnZm284Wrho68olC,EN,"Translate ""I plan to stay in the hotel."" to English.",,10,2
1352,6OVjeJ2R7FB5PwBDpbFBKv,EN,"Translate ""You don't need to stay."" to English.",,8,2
1353,4l8QYdC51jr5Y6EjwmV7Ri,EN,"Translate ""How long will you stay?"" to English.",,8,2
1354,3ylP5r0lSbU6MK776zXLNn,EN,"Translate ""Do you have a pencil?"" to English.",,7,2
1355,6Ih76XgOQ9a99DbEa2NCsR,EN,"Translate ""I forgot my pencil."" to English.",,8,2
1356,9kVchsY8I5s8lNxWnkXIC9,EN,"Translate ""How long is this pencil?"" to English.",,8,2
1357,41cyUBNuI865BKtwcvzxUH,EN,"Translate ""There is a flower on the table."" to English.",,10,2
1358,6prtNHu0zSs6Ngj3mA3R19,EN,"Translate ""Do you like this flower?"" to English.",,7,2
1359,4KvtWWdJmOj93Qd0fECz2x,EN,"Translate ""The blood was light red."" to English.",,7,2
1360,5lOeK6n256P7L1e1US3v6C,EN,"Translate ""Your blood is red."" to English.",,7,2
1364,2KO9ICLsLJT6Eqglg3Y4zi,EN,How should one behave in a building during an earthquake?,,10,1
1365,4DKHXxkvaF762VkVZhc7kq,EN,What General Name Is Also Given To Natural Satellites?,,9,1
1369,4pXoyTaEFlJaVwAypNUXcg,EN,"What is the generic term? Sand, carrot, leek, bean ...",,8,2
1370,fq0rtjwXs79bZKorNNJxs,EN,When was the battle of Waterloo?,,6,1
1371,4B8o2bX7SnWaIJ1sT9rgxU,EN,Can you translate the following sentence? He lives in a large house.,,12,2
1372,5Sd5fUI3uUGaAsY0rCMGGE,EN,Translate the following sentence into English: The Basel football club becomes Swiss champion.,,12,1
1377,4VGrQMsi4Lf6HJR9cpYwXt,EN,"Translate ""He loves me"" to german:",,6,1
1380,237N5aRBw2o9tcBRQYJQ50,EN,Translate The Following Sentence to English: The boy eats an apple.,,11,1
1381,7Vr7wY5XITpalEJbJqyMKD,EN,Translate The Following Sentence to English: The boy eats an apple.,,11,1
1382,1oofeqGDvMD9NxDJTxbdLP,EN,Translate The Following Sentence to English: The boy eats an apple.,,11,1
1383,2a02FWbN3fo6HVXX7RXAax,EN,Translate the following sentence in English: The Bitmark Hackathon is simply awesome.,,11,1
1384,870VWoRALxZahUqPFQEgSJ,EN,"Translate ""I'm thirsty."" to english.",,6,2
1387,8DGf8udouc8aLKZudMyk1F,EN,Translate The Following Sentence to English: The boy eats an apple.,,11,1
1388,3CLiDdktFuUaxVJHPcB0Wf,EN,Translate The Following Sentence to English: The boy eats an apple.,,11,1
1389,3Vwo0y1qB4w8SD4EVuEp2s,EN,Translate The Following Sentence to English: The boy eats an apple.,,11,1
1390,9rCKEPSSaOp7G7DlM1pJJX,EN,Write what you hear in English.,,6,1
1391,7n1zXhsIUrp9zbrQsaWSTb,EN,"Translate the sentence: ""He ordered dinner.""",,9,1
1392,2rATYMv4oi86OVHf70vB81,EN,Write what you hear in English.,,6,1
1393,4JjY5lxI6DN7ZZQBea6vYe,EN,Write what you hear in English.,,6,1
1394,18nxa5Mkihza9KiLzl60Lj,EN,"Translate the sentence: ""The author has a nice style.""",,10,1
1395,2BcrQMrzGkP7BqrNIaHvmR,EN,Write what you hear in English.,,6,1
1396,7tGByzBuieXa5neEFykxw9,EN,Write what you hear in English.,,6,1
1397,1z4E89TgHSz9UGddtnQxBs,EN,Write what you hear in English.,,6,1
1398,2eEIscvJrK48V6xWfPg0lI,EN,"Translate the sentence: ""This is a fairly risky profession.""",,10,1
1399,3xR2maFYzzK92jtQFpftV9,EN,Write what you hear in English.,,6,1
1400,50ukobAkVAD6skno4tMJ48,EN,"Translate the sentence: ""Is your office here nearby?""",,11,1
1401,8jzjALdq9Pk7Pjc1yRfqgc,EN,Write what you hear in English.,,6,1
1402,6C3hIShVtFc5y9q53aK8HB,EN,Write what you hear in English.,,6,1
1403,5l7rPyzlok49AGNoIzQLTc,EN,Write what you hear in English.,,6,1
1404,9QJBSYMcO6R8FBEtCaDoPi,EN,"Translate the sentence: ""The captain controls the whole ship.""",,10,1
1405,5qMAkLb47xJ8LmJqOqfkQl,EN,Write what you hear in English.,,6,1
1406,3Ni8KNyirNHa6J5UY0fwDj,EN,"Translate the sentence: ""He went to the dentist.""",,8,1
1407,9p3ySDQHqFg6c3SqwKxw8Q,EN,Write what you hear in English.,,6,1
1408,9qdlTZc3IOH5OhXWdy5DVp,EN,"Translate the sentence: ""That won't change.""",,9,1
1409,5peSXa7DKne6fGU2Go6xuQ,EN,Write what you hear in English.,,6,1
1410,9qAdYATcooU9jAKRthtRnL,EN,"Translate the sentence: ""The limits of my language mean the limits of my world.""",,13,1
1411,8gMM2RMhYDq7fGOLvf43Qf,EN,Write what you hear in English.,,6,1
1412,aGs8timT8jB77tim2PSXfi,EN,"Translate the sentence: ""We all pray for Japan.""",,9,1
1413,3v4yM9Ls5rH9cV7qFLr3OW,EN,Write what you hear in English.,,6,1
1414,6hZWVvDdlsw8IRkKNcLf7W,EN,"Translate the sentence: ""I'll stay at home tomorrow.""",,9,1
1415,1DPXFYgk223a3wx9vuFh1E,EN,Write what you hear in English.,,6,1
1416,4mBFymZpomf9VGsE7A37VX,EN,"Translate the sentence: ""I can't think of everything.""",,10,1
1417,xgLGuVI9ke88RDCSGYqri,EN,Write what you hear in English.,,6,1
1418,7GQAFt6TAcHaTpOMPoN511,EN,"Translate the sentence: ""His parents expect too much from him.""",,11,1
1419,2Pp6X7DHo2w7GTXy5deqIj,EN,Write what you hear in English.,,6,1
1420,2qVe1xOLm7r7u20NFxyIig,EN,"Translate the sentence: ""Not all birds can fly.""",,9,1
1421,36VyTcSJqNwaNV3GowI3KY,EN,Write what you hear in English.,,6,1
1422,6Dtyx35vs7L8Rhv0QRWeqw,EN,"Translate the sentence: ""Christians believe in Jesus Christ.""",,10,1
1423,8kTAnxIcDaw70lG8CmjxlJ,EN,Write what you hear in English.,,6,1
1424,6bTyn069lmn7Wk4GuqrIXr,EN,"Translate the sentence: ""The carrots cost three dollars.""",,9,1
1425,3ia9DbCueeG7sJ2R5PH8GA,EN,Write what you hear in English.,,6,1
1426,8LRv23QYIil6uRa6NnjHDI,EN,"Translate the sentence: ""Fish live in the sea.""",,8,1
1427,8U6CTZh4FP46cWirE6JYbw,EN,Write what you hear in English.,,6,1
1428,aGCau04yq9vaI295VcWVWy,EN,"Translate the sentence: ""The rule only applies to foreigners.""",,10,1
1429,auVRwPrkr4r7hFv6VJWL3i,EN,Write what you hear in English.,,6,1
1430,2r5bZQDgLje8dFi9VGz3HA,EN,"Translate the sentence: ""He is larger than his brother.""",,10,1
1431,5kXqjCoQ8Cf6N6w8Sz6H2c,EN,Write what you hear in English.,,6,1
1432,9Pgg0EH9cqJ91Gz3x1OpSp,EN,"Translate the sentence: ""The young people speak almost no Russian anymore.""",,11,1
1433,3vZkbLAnQyE7xmvm7flAaL,EN,Write what you hear in English.,,6,1
1434,2N0TX5Davwu64oQBpueJLi,EN,"Translate the sentence: ""I no longer have to wear glasses.""",,10,1
1435,5OaLH2akFXm7BfHnNyE5Dh,EN,Write what you hear in English.,,6,1
1436,1Rap5L1Fksq8PngQ349sEn,EN,"Translate the sentence: ""I earn twice as much as you.""",,11,1
1437,3frlfiu2omu9MDbWflCF7u,EN,Write what you hear in English.,,6,1
1438,aqeEnb0njSqahJfm6okTXL,EN,"Translate the sentence: ""I can understand why you don't like Tom.""",,12,1
1439,4C2lLdteqFlaR6AlQrVavF,EN,Write what you hear in English.,,6,1
1440,9zLvNMpU03F9jO6pQcQrwC,EN,"Translate the sentence: ""Flowers grow in warm countries.""",,9,1
1441,a9JGrf1UsJq5xmTt7KSWJW,EN,Write what you hear in English.,,6,1
1442,3I8zTxp4joS9OJAdYGNAWm,EN,"Translate the sentence: ""You want to work on the metro?""",,10,1
1443,2UydCH4H06a2By3OAF9uZ,EN,Write what you hear in English.,,6,1
1444,16xcc0TbvVB9omhygR1xCj,EN,"Translate the sentence: ""Can I pay with a card?""",,9,1
1445,35ZDBxjESUe6G2cNVXYRmt,EN,Write what you hear in English.,,6,1
1446,aY8cxgbXpXy7WoQdHMstpj,EN,"Translate the sentence: ""I had nothing for dinner.""",,9,1
1447,5mrUmSZ1oMv6mwy55PijC3,EN,Write what you hear in English.,,6,1
1448,5Zxs9pMMC7a7Y8WXNzpmrl,EN,"Translate the sentence: ""I don't want to dinner.""",,8,1
1449,5tZjmhEUhf5814zD2yF0Qv,EN,Write what you hear in English.,,6,1
1450,41ByccZilFQ5YkiANrER8q,EN,"Translate the sentence: ""Tom is currently doing dinner.""",,8,1
1451,9SdUCxmLVa08aoZl7GYxab,EN,Write what you hear in English.,,6,1
1452,1cNIJ2zqUmEanTrcoMfXnz,EN,Write what you hear in English.,,6,1
1453,2MFDue9qIWG7VryMKoM6Sy,EN,"Translate the sentence: ""I can't drink alcohol.""",,9,1
1454,9aou4DbXhgR9EIapsw3UH2,EN,Write what you hear in English.,,6,1
1455,7b6EMME5VxiaCEFifjPcs1,EN,Write what you hear in English.,,6,1
1456,ucOBtxkZU87ZJOpioLOMD,EN,"Translate the sentence: ""It was not averse to alcohol.""",,10,1
1457,a27DhsJobHN7B2Weokm9OF,EN,Write what you hear in English.,,6,1
1458,7bpj0A6OQX08cG63HKRukv,EN,"Translate the sentence: ""I'm eating an apple.""",,9,1
1459,7XMHvB04uiy5L90zxyfjoJ,EN,Write what you hear in English.,,6,1
1460,7hVkkQbu91q9vZtnreIHxB,EN,"Translate the sentence: ""An apple is under the desk.""",,10,1
1461,63uygWbwGTL6DN0sDKyPPl,EN,Write what you hear in English.,,6,1
1462,9L2DPQihowm6jTMzjBi8PG,EN,"Translate the sentence: ""How does the apple taste?""",,8,1
1463,6J0dM4IDurz8VMOHbXtZwl,EN,Write what you hear in English.,,6,1
1464,5yuZLytnry1a4sB8y2Aw1q,EN,"Translate the sentence: ""I eat a banana.""",,8,1
1465,2J9ppfq58SL6GBlx4NlsC2,EN,Write what you hear in English.,,6,1
1466,1DzH233jIxu73FV9oh5Plo,EN,"Translate the sentence: ""Tom eats a banana.""",,8,1
1467,2H2XH1bXuKpaoEGKIMbV80,EN,Write what you hear in English.,,6,1
1468,4c0NyyWA9M371lNjiJ8lxO,EN,"Translate the sentence: ""I'm under the tree.""",,9,1
1469,aujtOP7Uy4c7rptw5R9kjM,EN,Write what you hear in English.,,6,1
1470,576yT4CMT9x9BAqqjHLAq7,EN,"Translate the sentence: ""Tom planted a tree.""",,8,1
1471,8MZSZthHxvj9xDZF8uDo0q,EN,Write what you hear in English.,,6,1
1472,5b67U1YWuyj8LnILOyK7MI,EN,"Translate the sentence: ""Tom picked an apple from the tree.""",,10,1
1473,40GBNa5KiTs7guxsazeQqP,EN,Write what you hear in English.,,6,1
1474,6QwPzeZOCVV7PUThUnuWub,EN,"Translate the sentence: ""You prefer beer than wine.""",,10,1
1475,3BryO9JGr7dab6wjrRzPoU,EN,Write what you hear in English.,,6,1
1476,60GW9j7TQHZ6CJK2xDmBmL,EN,"Translate the sentence: ""French bread tastes good.""",,8,1
1477,39ptbblkEGX75GKgEo1QgM,EN,Write what you hear in English.,,6,1
1478,FHSOGiJQOq8VbBNfCmetN,EN,"Translate the sentence: ""I still have to buy bread.""",,9,1
1479,8fkpNr7DXvC5XJLbdTEGo8,EN,Write what you hear in English.,,6,1
1480,3qjQXviUSlo9MQel0h0Zhx,EN,"Translate the sentence: ""Who ate the bread?""",,9,1
1481,6XnDcg23g2F5MDL24seRwW,EN,Write what you hear in English.,,6,1
1482,6wc73J555iU6PIBnO6BLRy,EN,"Translate the sentence: ""It makes a diet to lose weight.""",,9,1
1483,490Kfcp7jndaqgEl8GtJOR,EN,Write what you hear in English.,,6,1
1484,1O8yCNmy16xnBE4BWT66,EN,"Translate the sentence: ""You have to hold a diet.""",,9,1
1485,2xlWYpCQJIi69NhIgTCIqN,EN,Write what you hear in English.,,6,1
1486,5XvF8lxKprK7aGFvYvFmBP,EN,"Translate the sentence: ""Who is on diet?""",,8,1
