taskId,tenant,language,title,description,context,topic,hints,solutionSteps,replacements,resource,sampleSolutions,stepifier,word_count
17837,9GTsfIXdFSUarxurcua8OC,EKV_Physik,DE,r_3f8a3987_4e33_43fe_97e8_45c372662333_2,"Janina fährt auf eine Kreuzung zu. Wenn ein Auto von rechts kommt, muss sie ihm die Vorfahrt lassen. Ein Auto kann sie 1 s vorher sehen und sie hat dann noch 5 m bis zur Kreuzungsmitte. Sie durchfährt die Kreuzung mit 20 km h . Sie sagt: „Rechtzeitig bremsen kann ich ja immer noch.“ Bewerte ihre Fahrweise.","  Unterschiedliche Geschwindigkeiten Auf einer langen, geraden Straße fährt ein langsam fahrender Traktor. Jens fährt mit seinem Auto hinter dem Traktor her und ist über die geringe Geschwindigkeit des Traktors genervt. Der Traktor fährt mit einer Geschwindigkeit von 15 km h . Jens will unbedingt den Traktor überholen. Zwar sieht Jens in der Ferne ein entgegenkommendes Auto. Er denkt sich aber, dass er das noch schafft – aber dann ist es auch schon passiert, ein Unfall!   Geschwindigkeiten einschätzen Häufig schätzen wir Geschwindigkeiten im Straßenverkehr falsch ein. Eine überlegte Fahrweise und ein Blick auf das Tachometer helfen, Unfälle zu vermeiden.   der /das Tachometer der/das Tachometer: das Messgerät zum Messen von Geschwindigkeiten   Geschwindigkeitskontrollen Vor allem an Unfallschwerpunkten, Baustellen oder Ortseingängen werden Geschwindigkeitskontrollen durchgeführt (siehe Foto). Autofahrer sind häufig überrascht, wie schnell sie gefahren sind.   Merke: Gerade im alltäglichen Straßenverkehr werden Geschwindigkeiten meistens falsch eingeschätzt. Vermeidbare Unfälle sind die Folge. ",,[],[],,,"['"" Janina fährt mit einer Geschwindigkeit von 20 km h = 5 , 6 m s . Wenn sie ein von rechts kommendes vorfahrtsberechtigtes Auto eine Sekunde vorher sieht und dann noch exakt fünf Meter bis zur Kreuzungsmitte hat, kann es schnell zu einem Unfall kommen, da ihr eigenes Auto aufgrund der Geschwindigkeit 5 , 6 m s in einer Sekunde einen Weg von 5,6 Metern zurücklegt. Sie kann ihr Auto nicht rechtzeitig zum Stehen bekommen. Janinas Fahrweise kann somit als riskant bewertet werden. ""']",SENTENCE,57
17838,4XEhuqkjFX57SJN2LB4oIb,EKV_Physik,DE,r_c4fdd649_82d1_48b9_a4e5_766be6bbeb41_2,"Recherchiere, wie die Geschwindigkeitsmessung mit einer Laser-Pistole funktioniert. .","  Unterschiedliche Geschwindigkeiten Auf einer langen, geraden Straße fährt ein langsam fahrender Traktor. Jens fährt mit seinem Auto hinter dem Traktor her und ist über die geringe Geschwindigkeit des Traktors genervt. Der Traktor fährt mit einer Geschwindigkeit von 15 km h . Jens will unbedingt den Traktor überholen. Zwar sieht Jens in der Ferne ein entgegenkommendes Auto. Er denkt sich aber, dass er das noch schafft – aber dann ist es auch schon passiert, ein Unfall!   Geschwindigkeiten einschätzen Häufig schätzen wir Geschwindigkeiten im Straßenverkehr falsch ein. Eine überlegte Fahrweise und ein Blick auf das Tachometer helfen, Unfälle zu vermeiden.   der /das Tachometer der/das Tachometer: das Messgerät zum Messen von Geschwindigkeiten   Geschwindigkeitskontrollen Vor allem an Unfallschwerpunkten, Baustellen oder Ortseingängen werden Geschwindigkeitskontrollen durchgeführt (siehe Foto). Autofahrer sind häufig überrascht, wie schnell sie gefahren sind.   Merke: Gerade im alltäglichen Straßenverkehr werden Geschwindigkeiten meistens falsch eingeschätzt. Vermeidbare Unfälle sind die Folge. ",,[],[],,,"['"" Laser-Geschwindigkeitsmessgeräte (Laser-Pistolen) sind in der technischen Handhabung sehr einfach und haben keine störenden Verbindungskabel o. Ä. Die Polizeibeamtin/Der Polizeibeamte visiert mit der sogenannten Laser-Pistole das zu messende Fahrzeug an und auf einem Display wird die aktuelle Geschwindigkeit angezeigt. Bei überhöhtem Tempo wird die Fahrerin/der Fahrer unmittelbar von der Polizei angehalten. Von der Laser-Pistole werden Lichtimpulse auf das Fahrzeug gesendet und von diesem reflektiert. Die Zeit zwischen dem Sendesignal und dem Empfangssignal wird gemessen. Da die Lichtgeschwindigkeit bekannt ist, kann die Entfernung zum Auto bestimmt werden. Über mehrere Messungen innerhalb einer Sekunde wird die unterschiedliche Entfernung zum Auto ermittelt. Aus der Änderung der Entfernung und der dafür benötigten Zeit wird die aktuelle Geschwindigkeit des Fahrzeugs berechnet. ""']",SENTENCE,9
17839,aHPrGppybUS5LTYEi84HRm,EKV_Physik,DE,r_8201b4d7_304a_4dac_81e4_3a25bd9506a7_2,"Ein Auto hat eine Geschwindigkeit von 50 km h . Berechne, welchen Weg das Auto in einer Sekunde zurücklegt.","  Berechnung der Geschwindigkeit Die Geschwindigkeit v ist der Quotient aus dem zurückgelegten Weg s und der dafür benötigten Zeit t . Die Formel lautet: v = s t Mit dieser Formel kann man Geschwindigkeiten von bewegten Körpern (z.B. von einem Auto) berechnen. Beispiel: Gegeben: s = 100 m ; t = 16 s Gesucht: v Lösung: v = s t v = 100 m 16 s v = 6 , 25 m s   Berechnung der Geschwindigkeit Die Geschwindigkeit v ist der Quotient aus dem zurückgelegten Weg s und der dafür benötigten Zeit t . Die Formel lautet: v = s t Mit dieser Formel kann man Geschwindigkeiten von bewegten Körpern (z. B. von einem Auto) berechnen.   Das Rechendreieck Das Rechendreieck ist ein gutes Hilfsmittel, um im Physik-Unterricht Rechenaufgaben richtig zu lösen. Vor dem Lösen der Aufgabe musst du allerdings genau überlegen, welche physikalische Größe gesucht ist. Ist beispielsweise die Zeit t gesucht, musst du das t mit dem Finger zuhalten. Dann siehst du sofort, was du rechnen musst: t = s v Soll dagegen der Weg s ausgerechnet werden, dann liefert das Rechendreieck folgende Formel: s = v · t   Beispielrechnung An diesem Beispiel kannst du lernen, wie du die Geschwindigkeit einer Läuferin berechnen kannst: Bei einem 100-m-Lauf benötigt Vera 16 Sekunden. Berechne Veras Geschwindigkeit bei einem 100-m-Lauf. Gegeben: s = 100 m ; t = 16 s Gesucht: v Lösung: v = s t v = 100 m 16 s v = 6 , 25 m s Also läuft Vera mit einer Geschwindigkeit von 6 , 25 m s . ",,[],[],,,"['"" Gegeben: v = 50 km h ; t = 1 s Gesucht: s Rechnung: 50 km h 3 , 6 = 13 , 9 m s s = v · t = 13 , 9 m s · 1 s = 13 , 9 m ""']",SENTENCE,19
17841,7plMyU6Cqvc7XCM2zp7QQy,EKV_Physik,DE,r_d2100396_d358_4176_bbc7_fec4cc7b0092_3,Beurteile folgende Aussage und stelle sie richtig: „Magnete ziehen Gegenstände aus Metall an.“," Mit Magneten kannst du Zettel oder Fotos an einer Kühlschranktür befestigen. Funktioniert das mit jeder beliebigen Tür? Und wie wirken zwei Magnete aufeinander?   Magnete ziehen bestimmte Gegenstände an und andere nicht. Anziehung tritt nur bei Gegenständen auf, die die Metalle Eisen, Nickel oder Cobalt enthalten. Man bezeichnet diese Stoffe daher als magnetisierbare Stoffe. Gegenstände aus Holz, Glas, Gummi, Kunststoff, Kupfer, Silber, Aluminium und den meisten anderen Stoffen werden dagegen von Magneten nicht angezogen. Magnete haften an einer Kühlschranktür, die Eisen enthält, aber nicht an der Küchentür aus Holz. Magnet und Kühlschrank ziehen sich gegenseitig an. Die Anziehung wirkt dabei durch Papier hindurch, sodass ein Zettel zwischen Ma­gnet und Kühlschranktür eingeklemmt ­werden kann. Dabei tritt die Anziehung schon auf, ohne dass sich Magnet und Gegenstand direkt berühren. Die Wirkung, die ein Magnet ausüben kann, ist an manchen Stellen größer als an an­deren. Legt man z. B. einen Stabmagnet in eine Schachtel mit Eisennägeln, so bleiben im Bereich der Enden des Magnets die meisten Nägel hängen. In der Mitte des Stabmagnets werden die Nägel kaum angezogen. An den Enden des Stabmagnets beobachten wir die größte Wirkung. Diese Stellen größter Wirkung heißen Pole eines Magnets.   Jeder Magnet hat zwei Pole. Nähert man einen Pol eines Magnets einem Pol eines anderen Magnets, so ziehen sich die Magnete an oder stoßen sich ab. Unter welchen Bedingungen sich Magnete anziehen oder abstoßen, kann man mit einen Experiment herausfinden: Zwei farbig gekennzeichnete Experimentiermagnete ziehen sich an, wenn sich verschiedenfarbige Seiten gegenüberstehen. Sie stoßen sich ab, wenn sich gleichfarbige Seiten gegenüberstehen. Jeder Ma­gnet hat also zwei verschiedenartige Pole. Anziehung und Abstoßung bei Magneten Ein um die Mitte drehbar gelagerter Stabmagnet, richtet sich immer in die gleiche Richtung aus, wenn sich kein anderer Magnet oder eisenhaltiger Gegenstand in der Nähe befindet. Ein Pol des beweglichen Stabmagnets zeigt nach Norden. Dieser Pol des Magnets wird Nordpol genannt und bei Experimentiermagneten oft rot gefärbt. Der andere Pol des Stabmagnets zeigt nach Süden. Er heißt Südpol und wird bei Experimentier­magneten oft grün gefärbt. Bei Magneten, die uns im Alltag begegnen, sind die Pole meist nicht mit verschiedenen ­Farben gekennzeichnet. Trotzdem haben alle Magnete einen Nordpol und einen Südpol. Bei der Spielzeugeisenbahn zeigt z. B. am vorderen Ende der Waggons immer der Südpol des dort angebrachten Magnets nach außen. Am hinteren Ende der Waggons weist der Nordpol des Magnets nach außen.   Magnete ziehen Gegenstände an, die Eisen, Nickel oder Cobalt enthalten. Die Anziehung tritt auf, ohne dass sich ­Magnet und Gegenstand berühren. Jeder Magnet hat zwei verschiedenartige Pole – einen Nordpol und einen Südpol. An ihnen ist die ­Wirkung am stärksten. Zwei Magnete ziehen sich an, wenn sich verschiedenartige Pole gegenüberstehen. Zwei Magnete stoßen sich ab, wenn sich ­gleichartige Pole gegenüberstehen. ",,[],[],,,"['""So, wie die Aussage formuliert ist, sind alle Metalle gemeint. Dann ist die Aussage falsch. Nur Eisen, Nickel und Cobalt werden angezogen. ""']",SENTENCE,13
17842,4drhdBxhupz7jTx41wBpVC,EKV_Physik,DE,r_3f16ac39_5304_4221_894c_b653d6400165_4,"Beschreibe und begründe, wie du ein Amperemeter anschließen musst.","  Die Schülerstromstärke Steffen und Kristin wollen die Stärke des Schülerstroms bestimmen, der am Ende der Pause in das Schulgebäude strömt. Als Messstelle wählen sie den Eingang der Schule. Kristin zählt die Schülerinnen und Schüler, die das Gebäude betreten. Steffen misst die Zeit. Sie stellen fest, dass 180 Personen in 60 s das Gebäude betreten. Um daraus die Schülerstromstärke zu berechnen, müssen sie nur die Anzahl der eintretenden Personen durch die dafür benötigte Zeit teilen. Die Schülerstromstärke beträgt in diesem Fall drei Schüler pro Sekunde. Also betreten durchschnittlich drei Jugendliche das Schulgebäude in einer Sekunde.   der Schülerstrom der Schülerstrom: viele Schülerinnen und Schüler, die in eine Richtung laufen   Die elektrische Stromstärke Du kannst auch die Stärke des elektrischen Stroms messen. Dazu musst du die Anzahl der Elektronen messen, die in einer bestimmten Zeit an einer bestimmten Stelle im Kabel vorbeifließen. Die elektrische Stromstärke wird in der Einheit Ampere (A) angegeben, benannt nach dem französischen Physiker André Marie Ampère . Kleinere Stromstärken werden in Milliampere (mA) angegeben. Dabei gilt: 1 A = 1000 mA . Bei einer Stromstärke von einem Ampere ( 1 A ) fließen pro Sekunde etwa 6 000 000 000 000 000 000 (6 Trillionen) Elektronen an der Messstelle vorbei! Als Formelzeichen für die Stromstärke wurde das I festgelegt.   die Messstelle die Messstelle: Ort der Messung   Das Stromstärkemessgerät Das Messgerät zur Bestimmung der elektrischen Stromstärke heißt Amperemeter . Amperemeter werden immer in Reihe in den Stromkreis geschaltet, damit der gesamte Strom durch das Messgerät hindurchfließt.   Merke: Die elektrische Stromstärke gibt an, wie viele Elektronen in einer bestimmten Zeit an einem Messpunkt vorbeifließen. Formelzeichen: I Einheit: Ampere ( A ) 1 A = 1000 mA Mit dem Amperemeter wird die Stromstärke gemessen. Das Amperemeter wird in Reihe geschaltet. ",,[],[],,,"['"" Einbau eines Amperemeters: Den richtigen Messbereich (Stromstärke) auswählen. Den größten Ampere-Bereich bzw. den größten Milliampere-Bereich am Amperemeter einstellen, dabei auf Gleich- oder Wechselstrom achten. Amperemeter in Reihe in den Stromkreis schalten. Auf die korrekte Polung des Amperemeters achten. Stromkreis schließen. Gegebenenfalls den nächstkleineren Messbereich wählen. ""']",SENTENCE,9
17843,4QTxDi36R0O8o0tzoNOC4s,EKV_Physik,DE,r_4847b266_c2ca_4a16_bbae_e7d4f5a467a0_2,"Elektrische Geräte haben meist nur ein Kabel, das sie mit der elektrischen Quelle verbindet. Erläutere, warum es sich trotzdem um einen geschlossenen Stromkreis handelt.",,,[],[],,,"['""Das Kabel des Elektrogeräts enthält zwei dünne Kabel, die gegeneinander isoliert sind. Ein Kabel führt von dem einen Metallstift des Steckers zum Gerät, das andere Kabel führt vom Gerät zu dem anderen Metallstift des Steckers. Ergänzung: Bei elektrischen Geräten mit „flachen“ Steckern sind wie beschrieben zwei Kabel enthalten. Manchmal sind sie nebeneinander angeordnet und man kann von außen erkennen, dass es eigentlich zwei Kabel sind. Elektrische Geräte mit den dicken, „runden“ Steckern haben auch dickere, runde Kabel. Hier sind tatsächlich sogar drei einzelne Kabel enthalten. Wofür das dritte Kabel ist, wirst du später lernen. ""']",SENTENCE,24
17844,5V7dciZ9aKTaYrEpMu2Sf3,EKV_Physik,DE,r_dea0e4ac_e102_400b_9933_5d2fe5a05586_2_0,"Leitungswasser leitet den elektrischen Strom.   Destilliertes Wasser leitet den Strom sehr schlecht. Stelle eine Hypothese auf, was destilliertes Wasser ist.",,,[],[],,,"['""Destilliertes Wasser ist reines Wasser, es enthält keine (bzw. extrem wenig) gelöste Stoffe wie Salze. ""']",SENTENCE,20
17845,6nKum2WbAbj7slRwIT0kNI,EKV_Physik,DE,r_3c71e83e_e71f_4025_9656_ea2cd7a7434c_4,Im Haushalt sind alle elektrischen Geräte parallel geschaltet. Begründe dies.,,,[],[],,,"['""Durch die Parallelschaltung können alle Geräte und Lampen unabhängig voneinander ein- und ausgeschaltet werden. Wenn ein Gerät kaputt geht und den Stromkreis unterbricht, funktionieren die anderen trotzdem weiter. Außerdem können alle Geräte in einer Parallelschaltung mit der gleichen Nennspannung von 230 V betrieben werden. ""']",SENTENCE,10
17847,1woeBcWOKp1avbDPTNPgiG,EKV_Physik,DE,r_3498fc77_28b5_4dd6_ae3b_d4d7dbad9758_4,"In der Waschmaschine und der ­Mi­krowelle sind UND-Schaltungen eingebaut. Gib an, wo sich die Schalter befinden. Nenne weitere Elektrogeräte im Haushalt, die eine UND-Schaltung haben.",,,[],[],,,"['""Die UND-Schaltungen werden aus Sicherheitsgründen eingebaut. Ein Schalter be\xadfindet sich in der Tür. Dadurch wird verhindert, dass man mit der Hand in das Gerät fasst, wenn es in Betrieb ist. Weitere Geräte: Spülmaschine, Brotschneidemaschine, Elektroherd mit Kindersicherung, etc.""']",SENTENCE,25
17848,5h9Z6spJ82X9ZOKMODClfg,EKV_Physik,DE,r_100d22c9_b419_4113_9cb7_d5d771b73e37_3,"Nenne drei Geräte, die unterschiedliche Wirkungen des elektrischen Stromes nutzen.",,,[],[],,,"['"" Glühlampe (Wärmewirkung, Lichtwirkung), Elektromagnet (magnetische Wirkung), LED (Lichtwirkung) ""']",SENTENCE,10
17853,1t1PhuQLHbv7ycUKjQhPBl,EKV_Physik,DE,r_d4d9b7c7_cbc0_4795_ace1_845b80efa153_3,"Plane und beschreibe ein Experiment, mit dem du nachweisen kannst, dass Elektromagnete Pole haben.","  Elektrischer Strom bewirkt, dass Lampen Licht aussenden. Welche weiteren Wirkungen hat elektrischer Strom?   Der Kran im Bild oben hat keinen Haken, sondern eine große Platte am Ende des Kranseils. Der Gegenstand scheint an der Platte „zu kleben“. Der Kran kann Gegenstände, die Eisen enthalten, hochheben. Die Platte am Ende des Kranseils ist ein Magnet, dessen magnetische Wirkung man ein- und ausschalten kann. Ansonsten könnte der Kran die einmal hochgehobenen Gegenstände nicht wieder ablegen. Hans Christian Oersted entdeckte 1820, dass eine Magnetnadel in der Nähe eines elektrischen Stromes aus ihrer ursprünglichen Lage ausgelenkt wird. Diese magnetische Wirkung lässt sich zum Bau eines Elektromagnets nutzen. Dazu wickelt man einen isolierten Draht um eine Eisenstange. Diese spiralförmige Anordnung wirkt ähnlich wie ein Stabmagnet, d.h., an den Enden bilden sich jeweils ein Nord- und ein Südpol. Auch ohne Eisenkern hat eine solche Spule im geschlossenen Stromkreis diese Wirkung, allerdings deutlich schwächer als mit Eisenkern. Der Vorteil eines Elektromagneten besteht darin, dass man ihn ein- und ausschalten kann. Vertauscht man die Anschlüsse an der elektrischen Quelle, so wechseln die Magnetpole. Die Wärmewirkung des elektrischen Stromes wird in verschiedenen Geräten (z. B. Bügeleisen oder Föhn) genutzt. Elektrische Leiter in einem geschlossenen Stromkreis können sich erwärmen. Die Temperatur des Leiters kann so weit ansteigen, dass er zu glühen beginnt. Welche Temperatur erreicht wird, hängt z. B. von der Dicke, der Länge und dem Material des Leiters sowie von der Nennspannung der elektrischen Quelle ab. Die elektrischen Leitungen dehnen sich infolge der Temperaturerhöhung aus. Eine LED in einem geschlossenen Stromkreis sendet Licht aus. Die Farbe wird durch das leitende Material bestimmt. In vielen Fällen ist die Lichtwirkung des elektrischen Stromes mit der Wärmewirkung verbunden. Leuchtende Stoffe sind meistens sehr heiß. Der Vorteil einer LED ist, dass der elektrische Strom in ihr eine nur geringe Wärmewirkung zeigt. Wirkungen können unterschiedlich stark auftreten. Dies lässt sich auf unterschiedlich starke elektrische Ströme zurückführen.   Ein stromführender Leiter zeigt in seiner Umgebung magnetische Wirkung. Elektrischer Strom erwärmt einen Leiter. Elektrischer Strom führt in Lampen zu Licht. ",,[],[],,,"['"" Ein Elektromagnet wird über eine Schachtel voller Büroklammern gehalten und eingeschaltet. Die Büroklammern sammeln sich an den Enden wie bei einem Stabmagnet. Mit einer Magnetnadel lassen sich die Enden untersuchen. Der Elektromagnet besitzt einen Nord- und einen Südpol. ""']",SENTENCE,14
17858,aIFDYfLys5Wa1qXrJFubhQ,EKV_Physik,DE,r_bff5150d_7f95_4315_a68e_d7b2c8d90a01_3,Eine Mondfinsternis kann es nur bei Vollmond geben. Begründe dies.,"  Eine Sonnenfinsternis zu sehen, ist ein ganz besonderes Erlebnis, das die Menschen schon immer stark beeindruckt hat. Am hellen Tag verfinstert sich die Sonne und nur die leuchtende Korona ist zu sehen. Einige Minuten lang tritt Dämmerung ein.   Da die Sonne eine riesige Lichtquelle ist, entstehen hinter der viel kleineren Erde Kern- und Halbschattenraum. Der Kernschattenraum der Erde reicht fast 1,5 Millionen km ins All. Wenn der Mond in den Kernschattenraum der Erde eintritt, kommt es zu einer Mondfinsternis: Man sieht ihn nicht mehr. Läuft er nur durch den Halbschattenraum der Erde, wird er nicht ganz dunkel. Zu einer Sonnenfinsternis kann es nur bei Neumond kommen, wenn sich der Mond zwischen Erde und Sonne befindet. Hinter dem Mond entstehen ein Kern- und ein Halbschattenraum. Beobachter im Kernschattenraum „sehen“ die Sonne ganz vom Mond verdeckt, eine totale Sonnenfinsternis. Die Menschen im Halbschattenraum sehen die Sonne teilweise verdeckt, also eine partielle Sonnenfinsternis . Die Bahn des Mondes um die Erde ist gegenüber der Bahn der Erde um die Sonne geneigt. Der Mond befindet sich bei seinem Umlauf meistens oberhalb oder unterhalb der Erdbahn. Er wirft damit in diesem Fall keinen Schatten auf die Erde. Es kommt deshalb nicht bei jedem Umlauf des Mondes zu einer Mond- bzw. Sonnenfinsternis. Totale Sonnenfinsternisse sind recht häufig. Der Kernschattenraum hat auf der Erdoberfläche einen Durchmesser von bis zu 300 km . Durch die Bewegung von Erde und Mond wandert dieser Schattenraum auf der Erdoberfläche auf einem Streifen von mehreren tausend Kilometer Länge. Deshalb kann man eine totale Sonnenfinsternis jeweils nur auf einem kleinen Teil der Tagseite der Erde beobachten. Mondfinsternisse finden seltener statt. Dafür kann man sie von der ganzen Nachtseite der Erde aus beobachten. In einem Jahr gibt es maximal 7 Finsternisse (davon 4 oder 5 Sonnenfinsternisse und 2 oder 3 Mondfinsternisse). Minimal gibt es 2 Finsternisse (beides Sonnenfinsternisse).   Bei einer Mondfinsternis befindet sich der Mond im Schattenraum der Erde. Bei einer Sonnenfinsternis befindet sich ein Teil der Erde im Schattenraum des Mondes. ",,[],[],,,"['"" Bei Vollmond befinden sich die Himmelskörper in der Reihenfolge Sonne – Erde – Mond. Genau diese Positionierung der Himmelskörper ist auch Voraussetzung für eine Mondfinsternis. ""']",SENTENCE,10
