taskId,aspectId,name,description,categoryId,type,groupId
191,28NfdA6EwPi5Ld88l1sl6i,9581,entails/3862,You have correctly mentioned the following recommendations: {{correctStatements}},,CONCEPT,
192,28NfdA6EwPi5Ld88l1sl6i,9585,entails misconception/3869,"{{incorrectStatements}} should be done before the earthquake if possible. Meanwhile, it can be dangerous.",,MISCONCEPTION,
193,14ambh1obhw7TYMQE8lcC1,9637,is match/3996,The verbs were conjugated in {{expectedTense}}.,,CONCEPT,
194,14ambh1obhw7TYMQE8lcC1,9638,is not match freeform/3995,The verbs were not conjugated in the expected tense: {{expectedTense}}.,,MISCONCEPTION,
195,14ambh1obhw7TYMQE8lcC1,9639,is correct/3997,The words are in the right order.,,CONCEPT,
196,25RGLvb2p0G5zulfX9xQOj,9639,is correct/3997,The words are in the right order.,,CONCEPT,
197,14ambh1obhw7TYMQE8lcC1,9641,contains too little/3994,You didn't use {{missingStatement}}.,,MISCONCEPTION,
198,14ambh1obhw7TYMQE8lcC1,9642,is not contained/3993,The answer does not contain any of the searched keywords.,,MISCONCEPTION,
199,3elDg8Bsg126ktrMA9XnQ7,9686,contains too little/4058,You only mentioned {{numberOfMatchedStatements}} out of {{numberOfRequiredStatements}} keywords. You should also have mentioned {{missingStatement}}.,,MISCONCEPTION,
200,3elDg8Bsg126ktrMA9XnQ7,9685,is contained/4059,The answer mentions the keyword we were looking for.,,CONCEPT,
201,3elDg8Bsg126ktrMA9XnQ7,9687,is not contained/4057,The answer does not contain any of the searched keywords. You should for example have mentioned {{missingStatement}}.,,MISCONCEPTION,
202,3elDg8Bsg126ktrMA9XnQ7,9945,is wrong/4341,Write one full sentence.,,MISCONCEPTION,
203,25RGLvb2p0G5zulfX9xQOj,9631,unknown/3987,Oops. The tense of the verb could not be recognized properly. What did you miss?,,MISCONCEPTION,
204,3Jr6T26XL13aKRh31JX0xi,9631,unknown/3987,Oops. The tense of the verb could not be recognized properly. What did you miss?,,MISCONCEPTION,
205,25RGLvb2p0G5zulfX9xQOj,9644,is contained/3998,"Great, you used two of the verbs we were looking for in present progressive. ",,CONCEPT,
206,25RGLvb2p0G5zulfX9xQOj,9643,contains too little/4022,You have only written {{numberOfMatchedStatements}} out of {{numberOfRequiredStatements}} verbs in the present progressive. You could also have written that someone is {{missingStatement}}.,,MISCONCEPTION,
207,25RGLvb2p0G5zulfX9xQOj,9645,is not contained/4021,The answer does not contain any of the searched verbs. You could for example have written that they're {{missingStatement}}.,,MISCONCEPTION,
208,25RGLvb2p0G5zulfX9xQOj,9646,is wrong/4020,Please write one sentence.,,MISCONCEPTION,
209,25RGLvb2p0G5zulfX9xQOj,9650,is wrong/4026,The words in your sentence are not in the right order.,,MISCONCEPTION,
210,25RGLvb2p0G5zulfX9xQOj,9647,is missing verb/4007,Your sentence contains no conjugated verb.,,MISCONCEPTION,
211,25RGLvb2p0G5zulfX9xQOj,9655,is match/4032,Well done. You properly used the present progressive.,,CONCEPT,
212,25RGLvb2p0G5zulfX9xQOj,9656,is not match freeform/4031,Think again. You didn't properly use the present progressive.,,MISCONCEPTION,
213,25RGLvb2p0G5zulfX9xQOj,9658,entails misconception/4037,You mixed something up by writing: {{incorrectStatements}},,MISCONCEPTION,
214,25RGLvb2p0G5zulfX9xQOj,9688,contains too little/4066,Not bad. You used one of the verbs we were looking for. You could also have mentioned '{{missingStatement}}',,MISCONCEPTION,
215,25RGLvb2p0G5zulfX9xQOj,9690,wrong statement/4065,The answer doesn't mention the concepts we were looking for. You could for example have mentioned '{{missingStatement}}'.,,MISCONCEPTION,
216,1eCGJjuvqMWa0XbPT8455E,9690,wrong statement/4065,The answer doesn't mention the concepts we were looking for. You could for example have mentioned '{{missingStatement}}'.,,MISCONCEPTION,
217,25RGLvb2p0G5zulfX9xQOj,9689,correct statement/4064,Nice. You used the verbs we were looking for.,,CONCEPT,
218,18Ccvc8NMJT5xqLv9nAgTH,9839,d vs dt/4295,You mixed up D and DT.,,MISCONCEPTION,
219,4i811yJMsQja4C3GII7BHS,9839,d vs dt/4295,You mixed up D and DT.,,MISCONCEPTION,
220,18Ccvc8NMJT5xqLv9nAgTH,9843,elision/4289,There is an elision mistake.,,MISCONCEPTION,
221,4i811yJMsQja4C3GII7BHS,9843,elision/4289,There is an elision mistake.,,MISCONCEPTION,
222,18Ccvc8NMJT5xqLv9nAgTH,9847,e vs ae/4297,You mixed up E and AE.,,MISCONCEPTION,
223,4i811yJMsQja4C3GII7BHS,9847,e vs ae/4297,You mixed up E and AE.,,MISCONCEPTION,
224,18Ccvc8NMJT5xqLv9nAgTH,9850,f vs ph/4293,You mixed up F and PH.,,MISCONCEPTION,
225,4i811yJMsQja4C3GII7BHS,9850,f vs ph/4293,You mixed up F and PH.,,MISCONCEPTION,
226,18Ccvc8NMJT5xqLv9nAgTH,9859,helvetism/4300,You used a Helvetism.,,MISCONCEPTION,
227,4i811yJMsQja4C3GII7BHS,9859,helvetism/4300,You used a Helvetism.,,MISCONCEPTION,
228,18Ccvc8NMJT5xqLv9nAgTH,9864,h vs no h/4292,You mixed up something with the letter 'H'.,,MISCONCEPTION,
229,4i811yJMsQja4C3GII7BHS,9864,h vs no h/4292,You mixed up something with the letter 'H'.,,MISCONCEPTION,
230,18Ccvc8NMJT5xqLv9nAgTH,9867,i vs ie/4291,You mixed up I and IE.,,MISCONCEPTION,
231,4i811yJMsQja4C3GII7BHS,9867,i vs ie/4291,You mixed up I and IE.,,MISCONCEPTION,
232,18Ccvc8NMJT5xqLv9nAgTH,9871,k vs ck/4294,You mixed up K and CK.,,MISCONCEPTION,
233,4i811yJMsQja4C3GII7BHS,9871,k vs ck/4294,You mixed up K and CK.,,MISCONCEPTION,
234,18Ccvc8NMJT5xqLv9nAgTH,9875,other/4301,Something went wrong when trying to find spelling mistakes.,,MISCONCEPTION,
235,4i811yJMsQja4C3GII7BHS,9875,other/4301,Something went wrong when trying to find spelling mistakes.,,MISCONCEPTION,
236,18Ccvc8NMJT5xqLv9nAgTH,9879,pleonasm/4299,You used a pleonasm.,,MISCONCEPTION,
237,4i811yJMsQja4C3GII7BHS,9879,pleonasm/4299,You used a pleonasm.,,MISCONCEPTION,
238,18Ccvc8NMJT5xqLv9nAgTH,9885,ss vs german double s/4298,You mixed up ß and SS.,,MISCONCEPTION,
239,4i811yJMsQja4C3GII7BHS,9885,ss vs german double s/4298,You mixed up ß and SS.,,MISCONCEPTION,
240,18Ccvc8NMJT5xqLv9nAgTH,9891,s vs german double s/4296,You mixed up ß and S.,,MISCONCEPTION,
241,4i811yJMsQja4C3GII7BHS,9891,s vs german double s/4296,You mixed up ß and S.,,MISCONCEPTION,
242,18Ccvc8NMJT5xqLv9nAgTH,9895,z vs tz/4290,You mixed up Z and TZ.,,MISCONCEPTION,
243,4i811yJMsQja4C3GII7BHS,9895,z vs tz/4290,You mixed up Z and TZ.,,MISCONCEPTION,
244,18Ccvc8NMJT5xqLv9nAgTH,9927,wrong vocabulary/4318,Please use {{expectedDialect}} in Open World.,,MISCONCEPTION,
245,4i811yJMsQja4C3GII7BHS,9927,wrong vocabulary/4318,Please use {{expectedDialect}} in Open World.,,MISCONCEPTION,
246,18Ccvc8NMJT5xqLv9nAgTH,9931,wrong language/4319,Your answer doesn't seem to be {{expectedLanguage}}.,,MISCONCEPTION,
247,4i811yJMsQja4C3GII7BHS,9931,wrong language/4319,Your answer doesn't seem to be {{expectedLanguage}}.,,MISCONCEPTION,
248,18Ccvc8NMJT5xqLv9nAgTH,9935,contains too little/4322,You only mentioned {{numberOfMatchedStatements}} out of {{numberOfRequiredStatements}} concepts. You could also have mentioned '{{missingStatement}}'.,,MISCONCEPTION,
249,4i811yJMsQja4C3GII7BHS,9935,contains too little/4322,You only mentioned {{numberOfMatchedStatements}} out of {{numberOfRequiredStatements}} concepts. You could also have mentioned '{{missingStatement}}'.,,MISCONCEPTION,
250,18Ccvc8NMJT5xqLv9nAgTH,9937,correct statement/4320,That is a good answer. Orang Utans have very strong social bonds. ,,CONCEPT,
251,4i811yJMsQja4C3GII7BHS,9937,correct statement/4320,That is a good answer. Orang Utans have very strong social bonds. ,,CONCEPT,
252,18Ccvc8NMJT5xqLv9nAgTH,9939,wrong statement/4321,The answer doesn't mention the concepts we were looking for. You could for example have mentioned '{{missingStatement}}',,MISCONCEPTION,
253,4i811yJMsQja4C3GII7BHS,9939,wrong statement/4321,The answer doesn't mention the concepts we were looking for. You could for example have mentioned '{{missingStatement}}',,MISCONCEPTION,
254,18Ccvc8NMJT5xqLv9nAgTH,9941,is missing subject/4323,Your sentence contains no subject.,,MISCONCEPTION,
255,4i811yJMsQja4C3GII7BHS,9941,is missing subject/4323,Your sentence contains no subject.,,MISCONCEPTION,
256,a0s1XNwpeGQ9pLGnqdkhni,10145,is match/8349,"Die Verben wurden in der erwarteten Zeitform konjugiert: ""{{expectedTense}}"".",,CONCEPT,
257,a0s1XNwpeGQ9pLGnqdkhni,10307,unknown/5719,Die Zeitform des Verbs konnte nicht erkannt werden.,,MISCONCEPTION,
258,a0s1XNwpeGQ9pLGnqdkhni,10309,is missing verb/5726,Dein Satz enthält kein Verb.,,MISCONCEPTION,
259,a0s1XNwpeGQ9pLGnqdkhni,10312,does match/5744,Das Verb stimmt mit der gewünschten {{expectedForm}} überein.,,CONCEPT,
260,a0s1XNwpeGQ9pLGnqdkhni,10331,contains too little/5751,Du hast nur {{numberOfMatchedStatements}} von den {{numberOfRequiredStatements}} Konzepten erwähnt. Du hättest auch '{{missingStatement}}' erwähnen können.,,MISCONCEPTION,
261,a0s1XNwpeGQ9pLGnqdkhni,10332,correct statement/5749,Die Antwort entspricht inhaltlich der Übersetzung.,,CONCEPT,
262,a0s1XNwpeGQ9pLGnqdkhni,10333,wrong statement/5750,Die Antwort entspricht inhaltlich nicht der Übersetzung.,,MISCONCEPTION,
263,a0s1XNwpeGQ9pLGnqdkhni,10334,is contained/5746,Die Übersetzung enthält nicht benötigte Zusatzinformationen.,,MISCONCEPTION,
264,a0s1XNwpeGQ9pLGnqdkhni,10335,is not contained/5745,Gute Übersetzung.,,CONCEPT,
265,a0s1XNwpeGQ9pLGnqdkhni,10336,too few/5753,"Deine Antwort enthält zu wenige {{countGranularity}}. Es sollten zwischen {{minCount}} und {{maxCount}} sein, aber es wurden {{foundCount}} gefunden.",,MISCONCEPTION,
266,a0s1XNwpeGQ9pLGnqdkhni,10337,too many/5754,Die Antwort besteht aus mehreren Sätzen.,,MISCONCEPTION,
267,7XyIGD5tZe85NDHIxMFvXA,10002,is wrong/4484,Please write one full sentence.,,MISCONCEPTION,
268,awpv0XE3g4Y5WI6T08ydUf,10002,is wrong/4484,Please write one full sentence.,,MISCONCEPTION,
269,5u9DZIU6uoD8WzGcFOR339,10002,is wrong/4484,Please write one full sentence.,,MISCONCEPTION,
270,aMnKVp4XSra33C9zSsDIR,10002,is wrong/4484,Please write one full sentence.,,MISCONCEPTION,
271,4AUaLoTasUk86ezdbK3d7q,10002,is wrong/4484,Please write one full sentence.,,MISCONCEPTION,
272,6k8QjfUF2b472CVTPitx8q,10002,is wrong/4484,Please write one full sentence.,,MISCONCEPTION,
273,7XyIGD5tZe85NDHIxMFvXA,10010,contains too little/4510,You only mentioned {{numberOfMatchedStatements}} out of {{numberOfRequiredStatements}} keywords. You could also have mentioned {{missingStatement}}.,,MISCONCEPTION,
274,2YUaD24fUfP7pWjwIr92iP,10010,contains too little/4510,You only mentioned {{numberOfMatchedStatements}} out of {{numberOfRequiredStatements}} keywords. You could also have mentioned {{missingStatement}}.,,MISCONCEPTION,
275,2UMtJUswomA7LRi0R8WvXz,10010,contains too little/4510,You only mentioned {{numberOfMatchedStatements}} out of {{numberOfRequiredStatements}} keywords. You could also have mentioned {{missingStatement}}.,,MISCONCEPTION,
276,5u9DZIU6uoD8WzGcFOR339,10010,contains too little/4510,You only mentioned {{numberOfMatchedStatements}} out of {{numberOfRequiredStatements}} keywords. You could also have mentioned {{missingStatement}}.,,MISCONCEPTION,
277,3dJg4CNE4M6745TGO3hpJu,10010,contains too little/4510,You only mentioned {{numberOfMatchedStatements}} out of {{numberOfRequiredStatements}} keywords. You could also have mentioned {{missingStatement}}.,,MISCONCEPTION,
278,5qBvawWa1k182LVJCTe121,10010,contains too little/4510,You only mentioned {{numberOfMatchedStatements}} out of {{numberOfRequiredStatements}} keywords. You could also have mentioned {{missingStatement}}.,,MISCONCEPTION,
279,3gKnqzVuNvU5AgcrVVzhqc,10010,contains too little/4510,You only mentioned {{numberOfMatchedStatements}} out of {{numberOfRequiredStatements}} keywords. You could also have mentioned {{missingStatement}}.,,MISCONCEPTION,
280,1Gs0VtDQxPH9WO8W15Revx,10010,contains too little/4510,You only mentioned {{numberOfMatchedStatements}} out of {{numberOfRequiredStatements}} keywords. You could also have mentioned {{missingStatement}}.,,MISCONCEPTION,
281,aMnKVp4XSra33C9zSsDIR,10010,contains too little/4510,You only mentioned {{numberOfMatchedStatements}} out of {{numberOfRequiredStatements}} keywords. You could also have mentioned {{missingStatement}}.,,MISCONCEPTION,
282,2hVjXIPswXaaxcD8sqe6WU,10010,contains too little/4510,You only mentioned {{numberOfMatchedStatements}} out of {{numberOfRequiredStatements}} keywords. You could also have mentioned {{missingStatement}}.,,MISCONCEPTION,
283,4AUaLoTasUk86ezdbK3d7q,10010,contains too little/4510,You only mentioned {{numberOfMatchedStatements}} out of {{numberOfRequiredStatements}} keywords. You could also have mentioned {{missingStatement}}.,,MISCONCEPTION,
284,6k8QjfUF2b472CVTPitx8q,10010,contains too little/4510,You only mentioned {{numberOfMatchedStatements}} out of {{numberOfRequiredStatements}} keywords. You could also have mentioned {{missingStatement}}.,,MISCONCEPTION,
285,aVFVLnduHv37MquiIxHvLg,10010,contains too little/4510,You only mentioned {{numberOfMatchedStatements}} out of {{numberOfRequiredStatements}} keywords. You could also have mentioned {{missingStatement}}.,,MISCONCEPTION,
286,6MdqYZMjPq8a6NeB2N4LJC,10010,contains too little/4510,You only mentioned {{numberOfMatchedStatements}} out of {{numberOfRequiredStatements}} keywords. You could also have mentioned {{missingStatement}}.,,MISCONCEPTION,
287,ahLol0lVZw87NPIk1FUn4t,10010,contains too little/4510,You only mentioned {{numberOfMatchedStatements}} out of {{numberOfRequiredStatements}} keywords. You could also have mentioned {{missingStatement}}.,,MISCONCEPTION,
288,fPo1uw3NMfa9LEhACWeGd,10010,contains too little/4510,You only mentioned {{numberOfMatchedStatements}} out of {{numberOfRequiredStatements}} keywords. You could also have mentioned {{missingStatement}}.,,MISCONCEPTION,
289,7XyIGD5tZe85NDHIxMFvXA,10085,is missing verb/4533,Your sentence contains no conjugated verb.,,MISCONCEPTION,
290,7XyIGD5tZe85NDHIxMFvXA,10086,is match/4536,"Well done, you properly used the present progressive.",,CONCEPT,
291,7XyIGD5tZe85NDHIxMFvXA,10087,is not match freeform/4537,"Hm, you didn't properly use the present progressive. Hint: It is formed by 'is' plus the -ing-form of the verb.",,MISCONCEPTION,
292,7XyIGD5tZe85NDHIxMFvXA,10089,contains too little/4545,"Hm, you only described one action. Try describing another action too.",,MISCONCEPTION,
293,7XyIGD5tZe85NDHIxMFvXA,10090,correct statement/4543,Nice. You used the verbs to describe the image properly.,,CONCEPT,
294,7XyIGD5tZe85NDHIxMFvXA,10091,wrong statement/4544,Oops... The answer doesn't describe the actions in the image. You could for example have mentioned 'The man is buying a pumpkin.',,MISCONCEPTION,
295,7XyIGD5tZe85NDHIxMFvXA,10097,is not contained/4581,The answer does not contain any of the searched keywords. You could for example have mentioned {{missingStatement}}.,,MISCONCEPTION,
296,5DHsZ2qeOj66KMKq8ScRLz,10097,is not contained/4581,The answer does not contain any of the searched keywords. You could for example have mentioned {{missingStatement}}.,,MISCONCEPTION,
297,2YUaD24fUfP7pWjwIr92iP,10097,is not contained/4581,The answer does not contain any of the searched keywords. You could for example have mentioned {{missingStatement}}.,,MISCONCEPTION,
298,2UMtJUswomA7LRi0R8WvXz,10097,is not contained/4581,The answer does not contain any of the searched keywords. You could for example have mentioned {{missingStatement}}.,,MISCONCEPTION,
299,5u9DZIU6uoD8WzGcFOR339,10097,is not contained/4581,The answer does not contain any of the searched keywords. You could for example have mentioned {{missingStatement}}.,,MISCONCEPTION,
300,3dJg4CNE4M6745TGO3hpJu,10097,is not contained/4581,The answer does not contain any of the searched keywords. You could for example have mentioned {{missingStatement}}.,,MISCONCEPTION,
301,5qBvawWa1k182LVJCTe121,10097,is not contained/4581,The answer does not contain any of the searched keywords. You could for example have mentioned {{missingStatement}}.,,MISCONCEPTION,
302,3gKnqzVuNvU5AgcrVVzhqc,10097,is not contained/4581,The answer does not contain any of the searched keywords. You could for example have mentioned {{missingStatement}}.,,MISCONCEPTION,
303,1Gs0VtDQxPH9WO8W15Revx,10097,is not contained/4581,The answer does not contain any of the searched keywords. You could for example have mentioned {{missingStatement}}.,,MISCONCEPTION,
304,aMnKVp4XSra33C9zSsDIR,10097,is not contained/4581,The answer does not contain any of the searched keywords. You could for example have mentioned {{missingStatement}}.,,MISCONCEPTION,
305,2hVjXIPswXaaxcD8sqe6WU,10097,is not contained/4581,The answer does not contain any of the searched keywords. You could for example have mentioned {{missingStatement}}.,,MISCONCEPTION,
306,4AUaLoTasUk86ezdbK3d7q,10097,is not contained/4581,The answer does not contain any of the searched keywords. You could for example have mentioned {{missingStatement}}.,,MISCONCEPTION,
307,6k8QjfUF2b472CVTPitx8q,10097,is not contained/4581,The answer does not contain any of the searched keywords. You could for example have mentioned {{missingStatement}}.,,MISCONCEPTION,
308,aVFVLnduHv37MquiIxHvLg,10097,is not contained/4581,The answer does not contain any of the searched keywords. You could for example have mentioned {{missingStatement}}.,,MISCONCEPTION,
309,6MdqYZMjPq8a6NeB2N4LJC,10097,is not contained/4581,The answer does not contain any of the searched keywords. You could for example have mentioned {{missingStatement}}.,,MISCONCEPTION,
310,ahLol0lVZw87NPIk1FUn4t,10097,is not contained/4581,The answer does not contain any of the searched keywords. You could for example have mentioned {{missingStatement}}.,,MISCONCEPTION,
311,fPo1uw3NMfa9LEhACWeGd,10097,is not contained/4581,The answer does not contain any of the searched keywords. You could for example have mentioned {{missingStatement}}.,,MISCONCEPTION,
312,7XyIGD5tZe85NDHIxMFvXA,10245,is contained/5545,Don't give up so easily!,,MISCONCEPTION,
313,5u9DZIU6uoD8WzGcFOR339,10245,is contained/5545,Don't give up so easily!,,MISCONCEPTION,
314,2hVjXIPswXaaxcD8sqe6WU,10245,is contained/5545,Don't give up so easily!,,MISCONCEPTION,
315,4AUaLoTasUk86ezdbK3d7q,10245,is contained/5545,Don't give up so easily!,,MISCONCEPTION,
316,6k8QjfUF2b472CVTPitx8q,10245,is contained/5545,Don't give up so easily!,,MISCONCEPTION,
317,5DHsZ2qeOj66KMKq8ScRLz,9963,contains too little/4473,You could also have mentioned '{{missingStatement}}'.,,MISCONCEPTION,
318,3dJg4CNE4M6745TGO3hpJu,9963,contains too little/4473,You could also have mentioned '{{missingStatement}}'.,,MISCONCEPTION,
319,5qBvawWa1k182LVJCTe121,9963,contains too little/4473,You could also have mentioned '{{missingStatement}}'.,,MISCONCEPTION,
320,5DHsZ2qeOj66KMKq8ScRLz,9972,does not entail/4475,Your answer does not contain the expected text.,,MISCONCEPTION,
321,3dJg4CNE4M6745TGO3hpJu,9972,does not entail/4475,Your answer does not contain the expected text.,,MISCONCEPTION,
