taskId,language,description,topic_id,word_count,sentence_count
2366,18MW1MdWKJz81E4QzkfEuH,DE,"Gib deine Antwort in einem Satz an: Anlässlich ihres Jahresgesprächs berichtet Christine ihrem Vorgesetzten, dass sie von ihrer Arbeit begeistert ist, gibt aber zu, dass ihr die Auswirkungen der Coronavirus-Pandemie Sorgen bereiten. Wie würdest du das Bedürfnis kategorisieren und was kann ihre Leitung tun, um dem entgegenzukommen?",5198.0,47,2
2369,83xsYxxMc6j9Bejqoyp0RJ,DE,"Gib deine Antwort mithilfe eines Stichwortes an: Alexandra ist Mitglied des Vorstands ihres Unternehmens. Die Geschäftsführerin möchte Home-Office einführen. Sie beauftragt den Vorstand, diese Maßnahme einzuführen, indem sie es ihm überlässt, die geeigneten Maßnahmen festzulegen. Welche Form des Managements hat der Vorstand bei dieser Aufgabe?",5192.0,45,4
2372,6O0owl7H4NU8SihzLYtcY0,DE,Welche drei Ebenen der Personalbeurteilung gibt es? Gib bitte alle drei in Stichwörtern an.,5196.0,14,2
2375,1NlUf48QYyvaTsrdLS2toL,DE,"Nenne drei wichtige Aufgaben, die erledigt werden müssen, wenn ein Mitarbeiter/eine Mitarbeiterin das Unternehmen verlässt.",5201.0,15,1
2378,4a2uOAm5ddF7GUa7e3dBIF,DE,"Was würdest du als Arbeitgeber tun, wenn dein/e Arbeitnehmer/in eine Woche lang ohne Angabe von Gründen nicht zur Arbeit erscheint? Beantworte die Frage in einem Satz.",5197.0,26,2
2381,1I5EV1IlAfx64xWFvGe5zb,DE,"Wie kann der Arbeitgeber sicherstellen, dass der/die Arbeitnehmer/in, der/die das Unternehmen verlässt, nicht für die Konkurrenz arbeiten wird? Beantworte diese Frage in wenigen Stichworten.",5197.0,24,2
2384,5OzEyxZ2WKk6uvwTmrFpAd,DE,"Alexandra möchte neue operative Mitarbeiter im Unternehmen einstellen, um die Arbeit bei Krankheit oder Urlaub zu erleichtern. Mit welchem wirtschaftlichen Ziel steht diese Maßnahme im Spannungsverhältnis? Beantworte die Frage mithilfe von Stichworten.",5195.0,32,3
2387,8uugUQrI9Ie8JLBAYWwu9B,DE,"Bei der Beendigung eines Arbeitsverhältnisses ist es für den Arbeitgeber wichtig, auf die Einhaltung der gesetzlichen Bestimmungen zu achten. Um welche Bestimmung handelt es sich? Gib deine Antwort in Stichworten an.",5201.0,31,3
2390,4oCv22yeHfC8yS7rMmmovf,DE,Ein Mitarbeiter verlässt das Unternehmen und es muss ein Nachfolger für die Stelle gefunden werden. Wie hoch sind die geschätzten Kosten für das Unternehmen? Gib deine Antwort mithilfe von Stichworten an.,5192.0,31,3
2393,4xW92J7nPEHactKBePdCpE,DE,"Das Unternehmen Algrifor hat große finanzielle Probleme. Alexandra beschließt, einige Mitarbeiter in den Vorruhestand zu schicken. Welche negativen finanziellen Folgen könnte diese Entscheidung für das Unternehmen haben? Beantworte die Frage in einem Satz.",5192.0,33,4
2396,7BRitwvWZOW6WveU9cdCd5,DE,"Gib deine Antwort mithilfe von Stichworten an: In der Firma, in der Alexander arbeitet, stellt die Geschäftsleitung fest, dass die Einstellungskosten sehr hoch sind und dass es schwierig ist, passende Nachwuchstalente zu finden. Der Geschäftsführer geht davon aus, dass sein Unternehmen für junge Arbeitnehmer nicht attraktiv genug ist. Welche Kombination von Daten könnte Alexander verwenden, um diese Hypothese zu überprüfen?",5192.0,60,3
2399,2C4hoGSipAL6InnsC0sPpV,DE,"Beschreibe in einigen Sätzen, wie sich die Arbeit der Personalabteilung durch die sozialen Netzwerke verändert hat.",5195.0,16,1
2402,3Jbmq8gDaDn93254RCDksl,DE,Welche Kritik wird häufig an sozialen Netzwerken in Bezug auf die Arbeitsvermittlung geäußert? Beantworte diese Frage in einem Satz.,5195.0,19,2
2405,8BkGplumC8a840mXmWiP6z,DE,"Bei der Durchsicht der Bewerbungsunterlagen stellt Alexandra fest, dass eine Bewerberin die Anforderungen für die Stelle übertrifft. Was muss Alexandra sicherstellen, bevor sie die Bewerberin einstellt? Beantworte die Frage mithilfe eines Satzes.",5200.0,32,3
2408,8T76IzRT3T66WxPzViAdRH,DE,Beantworte die Frage mithilfe von Stichworten: Welche positiven Auswirkungen hat ein erfolgreiches Onboarding auf den Bewerber?,5194.0,16,1
2411,4Xkj90IYMQ284Wy1pREFm9,DE,Beantworte die Frage in Stichworten: In Alexanders Firma soll ein neues Team von Facharbeitern eingestellt werden. Welche Integrationsmaßnahme wäre im Vergleich zu einer Maßnahme für eine einzelne Person am besten geeignet?,5194.0,31,2
2414,1Jf3y3o3OoOa6S8gLB15le,DE,Beantworte die Fragen in Stichworten: Womit kann eine erfolgreiche Probezeit enden?,5194.0,11,1
2417,15fnCODBmC29aoCnJTbekl,DE,"Beschreibe in Stichworten, welche Vorteile die Aufhebung der Pflicht zur Arbeit im Home-Office haben kann.",5198.0,15,1
2420,6QtXXqQYtR9IbefZVEEYw,DE,"Beschreibe in wenigen Worten eine Maßnahme, die Alexandra in ihrem Unternehmen einführen könnte, um das Bedürfnis der Mitarbeiter/innen nach Zugehörigkeit zu verbessern.",5198.0,22,1
2423,4Dfz3kIxMan69nUsoDkiJ9,DE,"Beschreibe, welche Art von Lohn das Unternehmen wählen sollte, wenn es das Risiko verringern will, dass die Anzahl der Leistungen sinkt?",5198.0,21,1
2426,96PWDkkUmQA6isFODs84MO,DE,Warum sollte man ein Vorschlagswesen etablieren? Beantworte die Frage in wenigen Sätzen.,5198.0,12,2
2429,2py0BSkLWLx98Hl8snJFWi,DE,Nenne einen Vorteil von Teilzeitarbeit für das Unternehmen.,5198.0,8,1
2432,1Pj3KekZT6W9t4ZckPwWCi,DE,"Nenne einen Nachteil von Home-Office, der sich für das Unternehmen ergibt.",5198.0,11,1
2435,90VWyaZT0By7lcqDL0BJH9,DE,Welche Aspekte musst du bei der Erstellung eines Schulungskonzepts berücksichtigen? Nenne drei davon.,5199.0,13,2
2438,9pO4eVfv9dKauA35wE6QOa,DE,"Wie könntest du sicherstellen, dass die Teilnehmerinnen und Teilnehmer von der Weiterbildung profitiert haben? Antworte mit einem oder zwei Sätzen.",5199.0,20,2
2441,6PyF0OwlZm47VRd8ao02xm,DE,Gib ein Beispiel für eine Rationalisierungsmaßnahme. Antworte in Stichworten.,5191.0,9,2
2444,IaKi6iab7oaWWYtXJs423,DE,"Formuliere einen Satz, der im Arbeitszeugnis von Alice stehen würde, wenn es ihr nicht gelungen ist, verschiedene Projekte gleichzeitig unter einen Hut zu bringen. Formuliere als Antwort einen vollständigen Satz, wie du ihn auch in Alices Zeugnis formulieren würdest.",5201.0,39,2
2447,6TBfEErEnWe84USM4fJmcj,DE,"Alice verlässt das Unternehmen Mitte des Jahres und hat in der ersten Jahreshälfte noch keinen Urlaub genommen. Was muss der Arbeitgeber tun, wenn sie das Unternehmen verlässt? Gib deine Antwort in einem Satz an.",5201.0,34,3
2450,6zN789CWOea9ECTmkinf3W,DE,"Nenne drei Dinge, auf die ein/e Arbeitnehmer/in Anspruch hat, wenn er/sie das Unternehmen verlässt.",5201.0,14,1
2453,6b1B7zJPWCD9uFU0Df6LAg,DE,Nenne in Stichworten eine Nebenpflicht des Arbeitgebers.,5197.0,7,1
2456,9bKvJXzVDT17ZUOaiPDwjg,DE,"Gib deine Antwort mithilfe von Stichworten an: Was kannst du tun, wenn du bemerkst, dass ein/e Mitarbeiter/in dir seit einigen Wochen Arbeit von unzureichender Qualität liefert?",5197.0,26,1
2459,7ZeBN122qi97fFI8wxKhDd,DE,Schreibe den Satz im Konjunktiv 2. Ich - gerne mit dir tanzen.,,12,2
2462,8f1estLkrYo7P2iWATbto9,DE,"Gib deine Antwort in einem Satz an: Tatiana ist eine neue Mitarbeiterin im Marketing bei Agrifor, einem Unternehmen für Klempnerarbeiten. Im Rahmen ihrer Stelle wird sie Informationen über die Kunden des Unternehmens von Kollegen sammeln, die in direktem Kontakt mit ihnen stehen. Wen soll Tatiana auf dieser Grundlage an ihrem Einführungstag treffen?",5194.0,52,3
2470,1LEKhtWAXfR5VL3aZS24Ak,DE,"Beschreibe in einem Satz einen Vorteil, der sich für den Arbeitsmarkt durch die bilateralen Abkommen über die Personenfreizügigkeit ergibt.",5190.0,19,1
2472,1x1LyscGZyg7xNq9DRv2hk,DE,Schreibe den Satz im Präsens. Behalte die Reihenfolge bei.,,9,2
2484,XYELLLXe736ykV04Qh6FI,DE,"Nenne ein Element, das in einer Stellenanzeige genannt wird.",5195.0,9,1
2485,9QRukUX9TpU73w7heZO3EI,DE,"Gib deine Antwort mithilfe von Stichworten an. Nenne eine Komponente des Unternehmensprofils. Es kann sich dabei um ein beliebiges Merkmal handeln, welches das Unternehmen definiert.",5188.0,25,3
2486,7bUPxzTT24M6I5wk9fuXpq,DE,"Gib deine Antwort in einem Satz an: Der Direktor des Unternehmens, in dem Alexandra als Personalchefin arbeitet, hat ihr gesagt, dass ihre Planung nicht den technologischen Fortschritt in ihrem Bereich berücksichtigt und ihre Abteilung dadurch riskiere Wettbewerbsvorteile zu verlieren. Was soll Alexandra tun, um sich gegen diesen Vorwurf zu wehren?",5190.0,50,2
2487,8uIg14U06b284z7ypXwVvo,DE,"Gib deine Antwort in einem Satz an: Alexandra hat die folgende Stellenanzeige auf der Plattform ihres Unternehmens verfasst. Gib an, welches Element fehlt: „Das Unternehmen Algrifor, das seit 30 Jahren im Bereich der Klempnerei tätig ist, sucht eine/n HR-Assistent/in, die/der ab sofort verfügbar ist. Wir bieten ein motivierendes Arbeitsklima mit Aufstiegsmöglichkeiten. Bitte bewerben Sie sich ausschließlich über unsere Plattform“.",5195.0,59,4
2488,1bD0giWLVjwaSbhlr4gRX9,DE,"Das Unternehmen, in dem Alexander als Spezialist für Personalrekrutierung arbeitet, stellt Autoteile her. Es müssen zusätzliche Arbeitskräfte für die Produktion eingestellt werden. Wer ist am besten in der Lage, Bewerberinnen und Bewerber auszuwählen?",5195.0,33,3
2492,aEnQkNo1tno8LEGnW1fvKN,DE,"Beschreibe in wenigen Sätzen, welche Mittel die Personalabteilung einsetzen kann, um die herrschenden Ungleichheiten zwischen Männern und Frauen abzubauen.",5191.0,19,1
2568,8Rwy5SXBEcj9Rb2DoAU5oS,DE,"Wie verändert sich der Siedepunkt einer Flüssigkeit, wenn der Umgebungsdruck abgesenkt wird? (150 Zeichen)",,14,2
2588,9FPv5m7DrOG7bShmkvaeGj,DE,Verknüpfe die beiden kursiv gedruckten Sätze mit einem passenden Konnektor . Schreibe das neue Satzgefüge oder die Satzverbindung ins Feld. Es hat stark geschneit letzte Nacht. Die Bahn steckt im Schnee fest.,3273.0,32,4
2593,86AW3SNqRiO8Kn6W4JHuHb,DE,"Formuliere deine Antwort mithilfe von zwei Stichwörtern. Die Ausübung der Rolle einer Führungskraft setzt zwei wesentliche Voraussetzungen voraus: Macht innerhalb des Unternehmens und Autorität. Wenn berufliche Kenntnisse, Fähigkeiten und Fertigkeiten als eine Form von Autorität bezeichnet werden, die mit Fachwissen gleichzusetzen ist, spricht man von:",5378.0,45,3
2609,lEsYBtUwjB8W7Lmu4JkPH,DE,Mit welchen Adjektiven charakterisiert der Autor die Werber?,5453.0,8,1
2610,2nuLWReBbek89lbaHWaGmw,DE,Der Autor entwickelt selbst ein neues Wort in seinem Text. Welches?,5453.0,11,2
2611,1NuqLOUQNKV8oseFxo7vzL,DE,"Schreibe drei Wörter auf, die den Wortausgang -tum haben.",5453.0,9,1
2612,2EG7YQjQXTX9wI1Y8ViC3H,DE,"Schreibe drei Wörter auf, die auf -heit enden.",5453.0,8,1
2619,61ZZCETKWPS6YaXH86vNMi,DE,Schreibe aus zwei Sätzen einen Hauptsatz mit Relativsatz. Hier liegen die Bücher. Sie sind alt.,,15,3
2622,7chMpf6Jujh66aZQofcS5E,DE,Ergänze den Satz mit einem Präpositionaladverb oder -pronomen. Interessierst du dich für Politik? (Und),,14,3
2632,5SPLVjXcUlz6HVqntC2YVA,DE,Die Rektifikation in der Kolonne KO3 soll im Vakuum betrieben werden. Warum werden Rektifikationskolonnen allgemein im Vakuum betrieben? Antworten Sie in einem Satz.,,23,3
2687,1aLmyhPrFBX8dse9JXePQq,DE,"Gib deine Antwort in einem Satz an. Wenn man einen Konflikt analysieren will, ist es sinnvoll, DREI Positionen einzunehmen: Welche sind das?",5419.0,22,2
2688,3d4uY78HXId8zpfktm3vyP,DE,"Formuliere deine Antwort in einem Satz. Ist es immer ratsam, einen Konflikt zu lösen?",5425.0,14,2
2689,3r9gzct6exC7ef7x9n5hTO,DE,"Eine optimale Konfliktlösung besteht darin, einen guten Kompromiss zu finden. Erkläre in ein oder zwei Sätzen, warum dieser Satz FALSCH ist.",5423.0,21,2
2690,16l2jy1UQvB6cMkClaq9VU,DE,Formuliere deine Antwort in einem Satz. Was bedeutet „verarbeiteter Konflikt“?,5418.0,10,2
2691,6nW7AFyDqxS68XRunWrRaf,DE,Formuliere deine Antwort in einem kurzen Satz. Ein Konflikt zu erleben kann auch Vorteile haben. Nenne ein Beispiel für einen Vorteil oder Nutzen.,5426.0,23,3
2692,1bXIFMhngtPaZ2wRYNzYwR,DE,"Formuliere deine Antwort mithilfe eines oder mehrerer Stichwörter. Wenn ein Konflikt gelöst werden soll, muss jede Partei etwas tun, was in der Regel Überwindung kostet und nicht einfach ist, es sei denn, man verfügt über die entsprechende Reife und emotionale Intelligenz. Was glaubst du, worum es sich handelt?",5422.0,48,3
2693,ORWSjNjClz7GkjxWUgnAG,DE,"Formuliere deine Antwort mithilfe eines oder mehrerer Stichwörter. Gemäß der Kommunikationsmethode von Marshall B.Rosenberg geht es angesichts eines Konflikts darum, in vier Schritten vorzugehen. Der erste Schritt besteht darin, Beobachtungen objektiv, nachvollziehbar und präzise zu beschreiben. Der zweite Schritt besteht darin, unsere Gefühle in dieser Situation auszudrücken. Im dritten Schritt geht es darum, die eigenen Bedürfnisse in der Situation zu formulieren, was manchmal kompliziert ist. Was wäre deiner Meinung nach der letzte Schritt in diesem Schema, um eine Einigung zu erzielen, mit der alle zufrieden sein können?",5423.0,87,6
2694,8HXvPKB56Jr9sO0idXAGKu,DE,Formuliere deine Antwort mit einem oder mehreren Stichwörtern. Konflikte sind meist störend und kosten viel Energie. Sie können aber auch positive Aspekte mit sich bringen. Welche sind das? Nenne ein Beispiel.,5418.0,31,5
2695,GpkD9MREia5zJ5bYjgvQ,DE,"Formuliere deine Antwort mithilfe weniger Stichworte. Je länger man mit der Lösung des Konflikts wartet, desto wahrscheinlicher ist es, dass er sich auflöst. Erkläre in wenigen Worten oder einem Satz, warum diese Aussage FALSCH ist.",5421.0,35,3
2696,84QmEbG9h8lasOCiauCasS,DE,"Formuliere deine Antwort in einem Satz. Warum ist es sinnvoll, bei der Analyse eines Konflikts die Sichtweise der Gegenseite zu berücksichtigen?",5422.0,21,2
2697,7BHouzZ9HsraB10p5j6QUj,DE,"Ein Konflikt ermöglicht, den Zusammenhalt wiederherzustellen oder zu festigen. Erkläre in einem Satz, inwiefern dieser Satz zutrifft.",5421.0,17,2
2731,8YrEylIIa0jaxOGT6rvzip,DE,"Dieser Inhalt gehört dem Klett und Balmer Verlag. Mehr Informationen zum Produkt finden Sie hier: digione.ch Warum ich Edinburgh liebe Ich habe Edinburgh zum ersten Mal als Kind mit meinen Eltern und meiner Schwester besucht. Ich fand, es war eine magische Stadt mit einer ganz besonderen Atmosphäre. Sie ist klein genug, um sich leicht zurechtzufinden und sich nicht verloren zu fühlen, aber groß genug, um eine Menge zu unternehmen. Nach der Schule beschloss ich also, dort zu studieren. Das war eine gute Entscheidung - ich hatte eine wunderbare Zeit! Die Einheimischen waren wirklich freundlich, und nach einiger Zeit begann ich sogar, den Edinburgher Akzent zu verstehen. Tatsächlich gefiel mir Edinburgh so gut, dass ich nach der Universität dort blieb. Zunächst lebte und arbeitete ich in der Stadt, aber nachdem ich meinen Mann kennengelernt hatte (der ein echter Schotte ist! ), zogen wir in die Nähe aufs Land. Ich arbeite jetzt von zu Hause aus, da ich mein eigenes Unternehmen habe. Aber ich liebe es, am Wochenende mit meinem Mini in die Stadt zu fahren. Letzte Woche waren meine Eltern zu Besuch und wir haben Edinburgh Castle und die schottische Nationalgalerie besucht. An einem Tag gingen wir mit den Kindern in den Zoo, und an einem anderen Tag fuhren wir mit einem Boot zur Inchcolm Abbey auf einer nahe gelegenen Insel. An den meisten Tagen haben wir in den Princes Street Gardens gepicknickt, und ich finde es toll, dass es in Edinburgh so viele verschiedene Dinge zu tun gibt. Diese Stadt ist jetzt wirklich mein Zuhause geworden. Ich könnte mir nicht vorstellen, wegzuziehen! Beantworten Sie die Frage in einem vollständigen Satz: Warum ist Caroline nach Edinburgh gezogen? (""Sie zog nach Edinburgh, um zu studieren und weil sie die Stadt liebte."")",,288,19
2740,7EOqAtyYtwf7CruWTI727W,DE,In welchen Bereichen sind die Frauen im Iran benachteiligt?,5289.0,9,1
2741,2j6rJkYxYa98ydGaSCW17D,DE,Nenne was beim Zug der Marktweiber passiert ist.,5289.0,8,1
2742,7s0Q19C07lJ7fIkxJrorG3,DE,In welchen Bereichen sind die Frauen im Iran benachteiligt?,5289.0,9,1
2750,6z8NILuhWJB7juu2u9rtx0,DE,"Wenn mein Gegner im Konflikt gewinnt, bin ich zwangsläufig der Verlierer. Erkläre mithilfe eines Satzes, warum dieser Satz FALSCH ist.",5424.0,20,2
2754,3Dv5AAXYgqj8adX5uQOsXl,DE,"Erkläre, wieso man die Meeresschildkröte an der Wasseroberfläche gespiegelt sieht. Dieses dekorative Leuchtobjekt besteht aus vielen sehr dünnen durchsichtigen Fasern, aus deren Enden helles Licht austritt. Wieso können durchsichtige Glasfasern Licht leiten? In Lichtleiterlampen wird Licht in Glas- oder Kunststofffasern geleitet, sogar über gekrümmte Wege. Das funktioniert auch mit einer „Wasserfaser“. Ein Lichtbündel tritt von links in den Auslauf eines Wasserbechers ein. Es „folgt“ dem Wasserstrahl, ohne ihn seitlich zu verlassen. Beim Übergang von einem optisch dichteren Stoff (wie Wasser) zu einem optisch dünneren Stoff (wie Luft) ist der Brechungswinkel immer größer ist als der Einfallswinkel. Die Bilder a) bis c) zeigen, dass bei einem bestimmten Einfallswinkel der Brechungswinkel 90° erreicht wird. Diesen Einfallswinkel nennt man Grenzwinkel α G . Ist der Einfallswinkel größer als der Grenzwinkel, kann keine Brechung mehr auftreten, das gesamte Licht wird reflektiert. Dieser Fall wird als Totalreflexion bezeichnet. In der Tabelle sind die Grenzwinkel für verschiedene Stoffpaare angegeben: Stoffpaar Grenzwinkel Wasser / Luft 49° Glas / Luft 42° Rubin / Luft 34° Diamant / Luft 24° Die folgende Abbildung zeigt ein Lichtbündel, das durch eine dünne Glasfaser geleitet wird. Der Einfallswinkel des Lichtbündels ist immer größer als der Grenzwinkel beim Übergang Glas-Luft. Das Licht wird also total reflektiert. Auch in Glasprismen kann eintretendes Licht total reflektiert werden. Die Abbildung zeigt ein Umkehrprisma und ein 90°-Prisma. Solche Prismen werden in optischen Geräten, z. B. Ferngläsern, verwendet. Sie können Spiegel ersetzen. Beim Übergang vom optisch dichteren zum optisch dünneren Stoff kann Totalreflexion auftreten. Dazu muss der Einfallswinkel größer als der Grenzwinkel sein.",,255,22
2755,1yGmHUWBaOS9s7NQgVX03j,DE,"Spielt die Form der Blendenöffnung bei der Lochkamera eine Rolle? Begründe deine Entscheidung. An einem sonnigen Tag sieht man bei einem Waldspaziergang helle runde Flecke am Boden. Das Licht der Sonne strahlt durch die unregelmäßigen Lücken im Blätterdach. Warum aber sind diese „Sonnentaler“ kreisrund? Im Zeitalter von Kameras mit Millionen von Speicherpunkten kann man sich kaum mehr vorstellen, dass man ganz ohne digitale Hilfsmittel ein Bild erzeugen kann. Darum denkt auch beim oben abgebildeten Waldweg niemand an eine Kamera. Aber die einfachste Kamera, die sogenannte camera obscura (lat. für dunkles Zimmer) gibt es schon seit zweitausend Jahren. Sie besteht aus einem dunklen Raum (Kammer, Pappkarton oder eben ein schattiger Waldweg), in den nur durch ein kleines Loch Licht gelangt. Die Abbildung zeigt, wie in einer Lochkamera das Bild einer Kerze entsteht: Von jedem Punkt der leuchtenden Flamme breitet sich das Licht geradlinig in alle Richtungen aus. Je ein schmales Lichtbündel gelangt durch das kleine Loch (die „Blende“) und erzeugt auf dem gegenüberliegenden Schirm ein Bildscheibchen. Insgesamt ergibt sich das Bild der ganzen Flamme. Das Bild steht jedoch auf dem Kopf und ist seitenverkehrt. Genauso verhält es sich beim Waldweg. Die kleinen Lücken im Blätterdach wirken wie Blenden und wie die Flamme wird hier die kreisrunde Sonne auf den Weg abgebildet. Je kleiner das Loch, desto dunkler, aber schärfer ist das Bild; je größer die Blende, desto heller, aber unschärfer ist das Bild. Denn bei einer großen Blende gelangen breite Lichtbündel ins Innere der Kamera, die sich auf dem Schirm überlappen. Es entsteht kein scharfes Bild mehr. Mangels Zoomobjektiv muss man sich vor dem Fotografieren mit der Lochkamera Gedanken über die Größe des Bildes B und des Gegenstands G machen. Wie groß das Bild auf dem Schirm wird, hängt von der Größe des abgebildeten Gegenstands G , von seiner Entfernung zur Blende g und vom Abstand des Schirms zur Blende b ab. Je näher man bei einer bestimmten Gegenstandsgröße an den Gegenstand heran geht, desto größer ist das Bild auf unserem Schirm. Eine Anordnung aus Lochblende und Schirm mit einem Gehäuse bezeichnet man als Lochkamera. Auf dem Schirm einer Lochkamera entsteht ein Bild. Je kleiner die Blendenöffnung ist, desto schärfer, aber dunkler ist das Bild.",,364,25
